row_id,property_owner,contractor,professional_permit_processor,overall_experience_obtaining_a_permit,use_permit,demo_permit,construction_permit_building_inspection,construction_permit_construction,construction_permit_encroachment_plan_fire,construction_permit_encroachment_plan_planning,construction_permit_permit_extensions,construction_permit_demolition,construction_permit_electrical,construction_permit_gas_hvac,approximately_how_many_permits_do_you_apply_for,was_your_permit_approved,approximately_how_long_did_it_take_from_the_time_you_applied_for_your_permit_to_receiving_an_approval_or_denial,did_someone_assist_you_with_the_permit_application_process,if_yes_in_which_manner_did_your_receive_assistance_check_all_that_apply,how_would_you_rate_your_overall_experience_obtaining_a_permit_from_the_city_of_baltimore,were_you_aware_that_dhcd_provides_online_tutorials_and_training_session_on_the_permitting_process,have_you_ever_utilized_an_of_the_online_tutorials_available_on_the_dhcd_website_to_assist_in_obtaining_your_permit,easy_or_hard_was_it_to_find_the_information_you_need_on_the_application_portal,how_easy_was_it_to_find_the_information_you_need_on_the_application_portal,challenge_poor_communication_response_time,challenge_conflicting_info,challenge_rude_difficult_staff,positive_negative_opinion_of_portal,improve_customer_service,improve_need_brand_new_process
566,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5 per year,Yes,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,FALSE
567,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,45 - 60 days,NA,I came in person and called. I had to speak with someone more than once to complete the process correctly,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
568,FALSE,TRUE,FALSE,very difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,Phone,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,NA,FALSE,FALSE
569,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
570,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Very Difficult,yes,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
571,FALSE,FALSE,TRUE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,"Start with message board, then call several times before I  a hold of anyone.",Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
572,TRUE,FALSE,FALSE,somewhat difficult,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6 and above per year,Yes,Less than 15 days,NA,"Walk-In, Phone, Email, Message Board. I have had the most luck in person and on message board. Email & phone calls not returned",Somewhat difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
573,TRUE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,No,Greater than 60 days,NA,Phone,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
574,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,"I walked in, got assistance by phone,  and email (all three).",Very Difficult,yes,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
575,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6 and above per year,Yes,Less than 15 days,NA,NA,Easy,yes,no,easy,,FALSE,FALSE,FALSE,positive,TRUE,TRUE
576,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2 - 5 per year,Yes,15 - 30 days,NA,NA,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,FALSE
577,FALSE,FALSE,TRUE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,NA,Difficult,yes,no,hard,,FALSE,FALSE,FALSE,positive,TRUE,TRUE
578,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,No,Less than 15 days,NA,Email,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
579,TRUE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,actual inspector called me to correct my mistakes or helped make the alterations,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
580,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,Email,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
581,TRUE,TRUE,FALSE,easy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,NA,Easy,no,no,hard,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
582,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Email,Very Difficult,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
583,FALSE,FALSE,TRUE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Less than 15 days,NA,NA,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
584,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Email,Easy,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
585,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1 per year,Yes,30 - 45 days,NA,Permit enforcer that drives around the city,Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
586,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1 per year,No,Greater than 60 days,NA,Walk-In In-Person,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,NA,FALSE,TRUE
587,TRUE,FALSE,FALSE,easy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2 - 5 per year,Yes,Less than 15 days,NA,N/A,Easy,no,no,easy,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
588,TRUE,FALSE,FALSE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1 per year,Yes,45 - 60 days,NA,Email,Easy,no,no,easy,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
589,FALSE,FALSE,TRUE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,NA,Very Difficult,yes,yes,easy,,TRUE,FALSE,FALSE,positive,TRUE,FALSE
590,TRUE,FALSE,FALSE,somewhat difficult,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Phone and Email,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
591,TRUE,FALSE,FALSE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,NA,Easy,no,no,NA,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
592,FALSE,TRUE,TRUE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Email,Very Difficult,yes,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,FALSE
593,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6 and above per year,Yes,Less than 15 days,NA,NA,Easy,yes,no,easy,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
594,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Walk-In In-Person,Somewhat difficult,yes,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
595,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,Phone,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,TRUE,FALSE
596,FALSE,TRUE,FALSE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Easy,no,no,both,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
597,TRUE,FALSE,FALSE,very difficult,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Less than 15 days,no,Phone,Very Difficult,yes,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
598,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6 and above per year,Yes,30 - 45 days,no,Message Board,Very Difficult,yes,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
599,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Difficult,yes,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,FALSE
600,FALSE,TRUE,FALSE,difficult,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6 and above per year,Yes,15 - 30 days,NA,Email,Difficult,yes,yes,both,,TRUE,FALSE,FALSE,NA,TRUE,FALSE
601,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,30 - 45 days,NA,Message Board,Difficult,no,no,hard,,FALSE,FALSE,FALSE,positive,TRUE,TRUE
602,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
603,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Easy,yes,no,both,,FALSE,FALSE,FALSE,positive,TRUE,TRUE
604,FALSE,TRUE,FALSE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,15 - 30 days,NA,NA,Easy,yes,yes,easy,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
605,TRUE,TRUE,FALSE,very difficult,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,could not reach anybody in permit office. it seemed that the city was trying to avoid responding to emails and ignoring phones,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
606,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,45 - 60 days,NA,Please see above.,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
607,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
608,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,NA,45 - 60 days,NA,NA,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
609,FALSE,FALSE,TRUE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,Email,Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
610,FALSE,FALSE,TRUE,somewhat difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Message Board,Somewhat difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
611,TRUE,FALSE,FALSE,difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,15 - 30 days,NA,Email,Difficult,no,no,easy,,FALSE,FALSE,FALSE,NA,TRUE,TRUE
612,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,NA,Greater than 60 days,NA,contractor,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
613,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1 per year,Yes,15 - 30 days,NA,Phone,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,FALSE
614,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Less than 15 days,no,Phone,Somewhat difficult,yes,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
615,FALSE,TRUE,TRUE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,No,Greater than 60 days,NA,Phone,Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
616,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,45 - 60 days,NA,NA,Difficult,no,no,NA,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
617,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1 per year,No,Greater than 60 days,no,No response from DHCD about a property being renovated not having a permit,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
618,FALSE,FALSE,TRUE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6 and above per year,Yes,15 - 30 days,NA,Email,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
619,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,6 and above per year,Yes,45 - 60 days,NA,Phone,Very Difficult,yes,no,hard,,FALSE,TRUE,FALSE,negative,FALSE,TRUE
620,FALSE,TRUE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
621,FALSE,TRUE,FALSE,very difficult,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Message Board,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
622,FALSE,FALSE,TRUE,somewhat difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,Message Board,Somewhat difficult,no,no,hard,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
623,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6 and above per year,Yes,Less than 15 days,NA,NA,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
624,FALSE,FALSE,TRUE,somewhat difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,NA,Somewhat difficult,no,no,easy,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
625,FALSE,FALSE,TRUE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Email,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,NA,TRUE,FALSE
626,TRUE,FALSE,FALSE,very difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1 per year,NA,Less than 15 days,NA,Walk-In In-Person,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
627,TRUE,FALSE,FALSE,difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Less than 15 days,NA,Walk-In In-Person,Difficult,no,yes,hard,,FALSE,FALSE,FALSE,NA,TRUE,TRUE
628,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Easy,no,no,easy,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
629,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1 per year,Yes,15 - 30 days,NA,Phone,Somewhat difficult,yes,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
630,FALSE,TRUE,FALSE,difficult,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,15 - 30 days,NA,Walk-In In-Person,Difficult,no,no,hard,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
631,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5 per year,Yes,Less than 15 days,NA,Several of these options were used.,Somewhat difficult,yes,yes,both,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
632,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2 - 5 per year,Yes,Less than 15 days,NA,Phone,Easy,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
633,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Email,Somewhat difficult,no,no,both,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
634,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Walk-In In-Person,Somewhat difficult,no,no,NA,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
635,TRUE,TRUE,FALSE,very difficult,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6 and above per year,Yes,Greater than 60 days,NA,I didn’t,Difficult,yes,yes,easy,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
636,FALSE,TRUE,FALSE,very difficult,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5 per year,Yes,Greater than 60 days,NA,Email,Difficult,yes,yes,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
637,TRUE,FALSE,FALSE,easy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2 - 5 per year,Yes,15 - 30 days,NA,NA,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
638,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
639,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,yes,no,easy,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
640,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5 per year,No,Greater than 60 days,NA,Message Board,Very Difficult,yes,yes,both,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
641,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,"Combination of Email, Phone & Walk-In In-Person",Easy,yes,yes,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
642,TRUE,TRUE,FALSE,somewhat difficult,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,15 - 30 days,NA,Email,Difficult,yes,yes,both,,TRUE,FALSE,FALSE,positive,TRUE,TRUE
643,FALSE,FALSE,TRUE,difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2 - 5 per year,No,Greater than 60 days,NA,Message Board,Difficult,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
644,TRUE,FALSE,FALSE,very easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,15 - 30 days,NA,Phone,Very Easy,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
645,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,FALSE
646,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,No,45 - 60 days,NA,Message Board,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
647,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2 - 5 per year,Yes,Greater than 60 days,NA,NA,Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,FALSE
648,FALSE,TRUE,FALSE,very easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,DID NOT RECEIVE ASSISTANCE,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,TRUE,TRUE
649,FALSE,TRUE,TRUE,very difficult,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2 - 5 per year,Yes,15 - 30 days,NA,"It says check all that apply above.  But you can only check one. So how about ""all of the above"".",Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,FALSE,FALSE
650,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
651,FALSE,FALSE,TRUE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,45 - 60 days,NA,Phone,Difficult,yes,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
652,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2 - 5 per year,Yes,Less than 15 days,NA,Scheduled In-Person Meeting,Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
653,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2 - 5 per year,Yes,Greater than 60 days,NA,Message Board,Very Difficult,yes,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
654,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,no,no,both,,TRUE,FALSE,FALSE,negative,TRUE,FALSE
655,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Greater than 60 days,NA,Walk-In In-Person,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
656,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,NA,Somewhat difficult,yes,no,easy,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
657,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,NA,Somewhat difficult,no,no,NA,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
658,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Easy,no,no,easy,,TRUE,FALSE,FALSE,positive,TRUE,TRUE
